arcd,prvn,cityabbr,pst,name,offcd,id,committee,rank,year,wk_b,wk_e
350400,福建省,三明,市长,邓本元,792,350402012,非党委常委,正市/厅/局级,2011,2011-07-01,2013-02-01
510600,四川省,德阳,市长,何礼,22122,510602019,非党委常委,正市/厅/局级,2018,2018-07-01,2021-07-01
350500,福建省,泉州,市长,黄少萍,1823,350502012,非党委常委,正市/厅/局级,2011,2011-07-01,2013-02-01
520400,贵州省,安顺,市委书记,陈训华,22346,520402017,非党委常委,正市/厅/局级,2019,2019-07-01,2021-01-01
410200,河南省,开封,市长,付志方,1135,410201997,非党委常委,正市/厅/局级,1997,1997-07-01,1998-12-01
632800,青海省,海西,市委书记,辛国斌,15761,632812011,非党委常委,副省/部级,2013,2013-07-01,2015-07-01
320200,江苏省,无锡,市长,吴新雄,6151,320201998,非党委常委,正市/厅/局级,1997,1997-07-01,2001-06-01
320200,江苏省,无锡,市长,于广洲,7034,320201994,非党委常委,正市/厅/局级,1993,1993-07-01,1997-07-01
652800,新疆维吾尔自治区,巴音郭楞,市委书记,彭家瑞,4091,654212005,非党委常委,正市/厅/局级,2011,2011-07-01,2015-12-01
520300,贵州省,遵义,市长,傅传耀,1137,520301998,非党委常委,正市/厅/局级,1997,1997-07-01,2001-09-01
331100,浙江省,丽水,市委书记,斯大孝,13874,331111990,非党委常委,正市/厅/局级,1989,1989-07-01,1993-03-01
440300,广东省,深圳,市长,陈如桂,19137,440302017,非党委常委,副省/部级,2017,2017-07-01,2021-04-01
420300,湖北省,十堰,市长,曾宪武,219,420301991,非党委常委,正市/厅/局级,1990,1990-07-01,1993-06-01
632800,青海省,海西,市委书记,文国栋,6037,632712013,非党委常委,正市/厅/局级,2015,2015-07-01,2020-09-01
350400,福建省,三明,市长,张健,7431,350402004,非党委常委,正市/厅/局级,2003,2003-07-01,2007-06-01
520300,贵州省,遵义,市委书记,廖少华,2958,520202002,非党委常委,正市/厅/局级,2012,2012-07-01,2013-01-01
611000,陕西省,商洛,市委书记,郑光照,19210,611002017,非党委常委,正市/厅/局级,2021,2021-07-01,2022-07-01
410300,河南省,洛阳,市委书记,毛万春,3886,411002001,省委常委,副省/部级,2010,2010-07-01,2013-05-01
632700,青海省,玉树,市委书记,吴德军,15335,632712016,非党委常委,正市/厅/局级,2015,2015-07-01,2020-12-01
420200,湖北省,黄石,市长,廖永新,2964,420201994,非党委常委,正市/厅/局级,1993,1993-07-01,1995-02-01
320900,江苏省,盐城,市长,王荣平,4730,320902015,非党委常委,正市/厅/局级,2014,2014-07-01,2016-09-01
510700,四川省,绵阳,市长,元方,22126,510702019,非党委常委,正市/厅/局级,2018,2018-07-01,2022-01-01
420300,湖北省,十堰,市长,张嗣义,7610,420302008,非党委常委,正市/厅/局级,2008,2008-07-01,2010-05-01
421200,湖北省,咸宁,市长,丁小强,864,421202013,非党委常委,正市/厅/局级,2012,2012-07-01,2016-11-01
421300,湖北省,随州,市委书记,马清明,3812,421312007,非党委常委,正市/厅/局级,2006,2006-07-01,2010-05-01
421200,湖北省,咸宁,市委书记,任振鹤,4278,421202008,非党委常委,正市/厅/局级,2012,2012-07-01,2015-05-01
131000,河北省,廊坊,市委书记,王立彤,18949,130402017,非党委常委,正市/厅/局级,2022,2022-07-01,2023-01-01
610100,陕西省,西安,市委书记,孙清云,5590,610102002,省委常委,副省/部级,2006,2006-07-01,2012-06-01
360600,江西省,鹰潭,市长,于秀明,19086,360602018,非党委常委,正市/厅/局级,2017,2017-07-01,2020-06-01
211400,辽宁省,葫芦岛,市长,孙兆林,5635,211402006,非党委常委,正市/厅/局级,2005,2005-07-01,2011-03-01
410100,河南省,郑州,市委书记,李克,2481,450511997,省委常委,副省/部级,2001,2001-07-01,2006-01-01
331100,浙江省,丽水,市委书记,胡海峰,19050,330402016,非党委常委,正市/厅/局级,2018,2018-07-01,2023-12-01
420500,湖北省,宜昌,市委书记,黄楚平,1717,421202007,省委常委,副省/部级,2012,2012-07-01,2016-12-01
611000,陕西省,商洛,市长,李仲为,2848,611002001,非党委常委,正市/厅/局级,2000,2000-07-01,2002-01-01
321000,江苏省,扬州,市委书记,季建业,1942,321002002,非党委常委,正市/厅/局级,2004,2004-07-01,2009-08-01
410200,河南省,开封,市长,刘长春,3465,410202003,非党委常委,正市/厅/局级,2002,2002-07-01,2006-12-01
350400,福建省,三明,市委书记,余红胜,19078,350402017,非党委常委,正市/厅/局级,2021,2021-07-01,2022-07-01
350400,福建省,三明,市委书记,杜源生,956,350402013,非党委常委,正市/厅/局级,2016,2016-07-01,2019-03-01
640100,宁夏回族自治区,银川,市长,白雪山,75,640102006,非党委常委,正市/厅/局级,2005,2005-07-01,2007-09-01
131000,河北省,廊坊,市长,陈平,18953,131002017,非党委常委,正市/厅/局级,2016,2016-07-01,2019-07-01
652700,新疆维吾尔自治区,博尔塔拉,市委书记,赵青,7943,652712012,非党委常委,正市/厅/局级,2011,2011-07-01,2015-12-01
511300,四川省,南充,市委书记,李正培,11749,511311994,非党委常委,正市/厅/局级,1993,1993-07-01,1996-12-01
512000,四川省,资阳,市委书记,廖仁松,22181,512012020,非党委常委,正市/厅/局级,2019,2019-07-01,2021-07-01
131100,河北省,衡水,市委书记,景春华,2134,130802002,非党委常委,正市/厅/局级,2006,2006-07-01,2008-10-01
410100,河南省,郑州,市委书记,连维良,2871,410702001,省委常委,副省/部级,2010,2010-07-01,2012-02-01
442000,广东省,中山,市委书记,陈旭东,19143,441202017,非党委常委,正市/厅/局级,2017,2017-07-01,2019-10-01
220100,吉林省,长春,市长,王子联,22266,220702018,非党委常委,副省/部级,2021,2021-07-01,2022-08-01
371700,山东省,菏泽,市委书记,张新文,22190,371712019,非党委常委,正市/厅/局级,2019,2019-07-01,2020-07-01
610800,陕西省,榆林,市委书记,胡志强,1698,610802008,非党委常委,正市/厅/局级,2011,2011-07-01,2017-04-01
220200,吉林省,吉林,市委书记,赵家治,7892,220511993,非党委常委,正市/厅/局级,1994,1994-07-01,1998-10-01
611000,陕西省,商洛,市委书记,陈俊,415,611002013,非党委常委,正市/厅/局级,2016,2016-07-01,2019-12-01
611000,陕西省,商洛,市委书记,张伟,7638,611001994,非党委常委,正市/厅/局级,1997,1997-07-01,1998-01-01
420500,湖北省,宜昌,市长,郭有明,1406,420502004,非党委常委,正市/厅/局级,2003,2003-07-01,2008-03-01
220200,吉林省,吉林,市长,刘非,19013,220202018,非党委常委,正市/厅/局级,2017,2017-07-01,2019-12-01
610700,陕西省,汉中,市长,王建军,4537,610702014,非党委常委,正市/厅/局级,2013,2013-07-01,2017-01-01
371500,山东省,聊城,市长,宋军继,13904,371502016,非党委常委,正市/厅/局级,2015,2015-07-01,2019-05-01
140900,山西省,忻州,市委书记,李俊明,2473,140202013,非党委常委,正市/厅/局级,2015,2015-07-01,2020-03-01
510800,四川省,广元,市委书记,马华,3771,510802007,非党委常委,正市/厅/局级,2012,2012-07-01,2016-02-01
350400,福建省,三明,市委书记,叶继革,6960,330801998,非党委常委,正市/厅/局级,2003,2003-07-01,2008-04-01
610100,陕西省,西安,市长,陈宝根,255,610301998,非党委常委,副省/部级,2006,2006-07-01,2012-01-01
230200,黑龙江省,齐齐哈尔,市委书记,韩冬炎,1428,230202010,非党委常委,正市/厅/局级,2012,2012-07-01,2016-02-01
431100,湖南省,永州,市委书记,邹金鷟,18214,431111994,非党委常委,正市/厅/局级,1993,1993-07-01,2000-12-01
341800,安徽省,宣城,市委书记,陶方启,22349,341812019,非党委常委,正市/厅/局级,2018,2018-07-01,2021-05-01
610700,陕西省,汉中,市委书记,方红卫,19208,610702017,非党委常委,正市/厅/局级,2020,2020-07-01,2022-01-01
610700,陕西省,汉中,市委书记,赵世居,7956,610711991,非党委常委,正市/厅/局级,1990,1990-07-01,1994-10-01
220400,吉林省,辽源,市委书记,郑玉春,17811,220411996,非党委常委,正市/厅/局级,1995,1995-07-01,1997-12-01
610900,陕西省,安康,市委书记,王忠民,15152,610912003,非党委常委,正市/厅/局级,2002,2002-07-01,2003-12-01
610900,陕西省,安康,市委书记,宋洪武,4464,610902000,非党委常委,正市/厅/局级,2001,2001-07-01,2002-07-01
350300,福建省,莆田,市委书记,林宝金,11925,350702012,非党委常委,正市/厅/局级,2016,2016-07-01,2019-12-01
140800,山西省,运城,市委书记,王宇燕,4942,140812015,非党委常委,正市/厅/局级,2015,2015-07-01,2017-04-01
320300,江苏省,徐州,市委书记,曹新平,180,320302006,非党委常委,正市/厅/局级,2009,2009-07-01,2016-01-01
371000,山东省,威海,市长,张海波,19095,371002018,非党委常委,正市/厅/局级,2017,2017-07-01,2020-04-01
512000,四川省,资阳,市长,吴旭,22149,512002019,非党委常委,正市/厅/局级,2018,2018-07-01,2020-11-01
220400,吉林省,辽源,市委书记,李锦斌,2446,220501998,非党委常委,正市/厅/局级,2001,2001-07-01,2002-08-01
320700,江苏省,连云港,市委书记,方伟,19040,320702018,非党委常委,正市/厅/局级,2021,2021-07-01,2022-07-01
140700,山西省,晋中,市长,胡玉亭,1694,140702014,非党委常委,正市/厅/局级,2013,2013-07-01,2016-07-01
440100,广东省,广州,市委书记,张硕辅,22197,431302008,省委常委,副省/部级,2018,2018-07-01,2021-12-01
220400,吉林省,辽源,市长,安莉,29,220401993,非党委常委,正市/厅/局级,1992,1992-07-01,1995-09-01
451200,广西壮族自治区,河池,市委书记,沈北海,13714,450212001,非党委常委,正市/厅/局级,1996,1996-07-01,2000-07-01
360900,江西省,宜春,市长,张海如,7342,360501992,非党委常委,正市/厅/局级,1994,1994-07-01,1995-04-01
220400,吉林省,辽源,市长,姜有为,2043,220412011,非党委常委,正市/厅/局级,2010,2010-07-01,2011-05-01
350300,福建省,莆田,市委书记,袁锦贵,16747,350312004,非党委常委,正市/厅/局级,2003,2003-07-01,2008-04-01
520100,贵州省,贵阳,市委书记,陈刚,318,520112014,省委常委,副省/部级,2013,2013-07-01,2017-05-01
610800,陕西省,榆林,市委书记,周一波,18011,610812003,非党委常委,正市/厅/局级,2002,2002-07-01,2008-01-01
360900,江西省,宜春,市委书记,颜赣辉,16105,360202014,非党委常委,正市/厅/局级,2017,2017-07-01,2020-06-01
610600,陕西省,延安,市委书记,遆靠山,5763,610611991,非党委常委,正市/厅/局级,1990,1990-07-01,1996-04-01
220500,吉林省,通化,市委书记,高志国,22363,220512020,非党委常委,正市/厅/局级,2019,2019-07-01,2020-07-01
350200,福建省,厦门,市长,张昌平,7212,430701995,非党委常委,副省/部级,2002,2002-07-01,2007-02-01
140200,山西省,大同,市长,郭良孝,1361,140301998,非党委常委,正市/厅/局级,2003,2003-07-01,2006-02-01
320300,江苏省,徐州,市长,于广洲,7034,320201994,非党委常委,正市/厅/局级,1997,1997-07-01,2000-12-01
450200,广西壮族自治区,柳州,市委书记,沈北海,13714,450212001,非党委常委,正市/厅/局级,2000,2000-07-01,2003-05-01
652300,新疆维吾尔自治区,昌吉,市委书记,李建国,2410,652312012,非党委常委,正市/厅/局级,2011,2011-07-01,2015-12-01
340200,安徽省,芜湖,市长,杨敬农,6757,340202009,非党委常委,正市/厅/局级,2008,2008-07-01,2013-02-01
420700,湖北省,鄂州,市委书记,徐松南,6476,510601998,非党委常委,正市/厅/局级,2004,2004-07-01,2006-03-01
140600,山西省,朔州,市长,王振宇,5004,140601995,非党委常委,正市/厅/局级,1994,1994-07-01,1996-04-01
340200,安徽省,芜湖,市长,贺懋燮,19063,340202017,非党委常委,正市/厅/局级,2017,2017-07-01,2020-06-01
640500,宁夏回族自治区,中卫,市长,徐力群,6454,640502008,非党委常委,正市/厅/局级,2007,2007-07-01,2015-01-01
220500,吉林省,通化,市长,张勇,18357,220502002,非党委常委,正市/厅/局级,2001,2001-07-01,2005-09-01
610500,陕西省,渭南,市长,马中平,3869,610501998,非党委常委,正市/厅/局级,1997,1997-07-01,2000-04-01
140700,山西省,晋中,市长,王成,18970,140702017,非党委常委,正市/厅/局级,2016,2016-07-01,2018-01-01
610400,陕西省,咸阳,市长,张立勇,7496,610402003,非党委常委,正市/厅/局级,2002,2002-07-01,2005-09-01
140500,山西省,晋城,市委书记,田霍卿,5775,140501992,非党委常委,正市/厅/局级,1994,1994-07-01,1995-12-01
340400,安徽省,淮南,市长,朱季历,18077,340402003,非党委常委,正市/厅/局级,2003,2003-07-01,2006-06-01
371100,山东省,日照,市长,李永红,22229,371102018,非党委常委,正市/厅/局级,2018,2018-07-01,2020-08-01
421000,湖北省,荆州,市长,杨智,6918,421002015,非党委常委,正市/厅/局级,2015,2015-07-01,2017-04-01
320300,江苏省,徐州,市长,张敬华,7461,320302010,非党委常委,正市/厅/局级,2009,2009-07-01,2012-04-01
222400,吉林省,延边,市长,金寿浩,19022,222402017,非党委常委,正市/厅/局级,2017,2017-07-01,2021-11-01
431100,湖南省,永州,市长,易佳良,6993,431102016,非党委常委,正市/厅/局级,2015,2015-07-01,2017-12-01
421100,湖北省,黄冈,市委书记,刘善桥,3328,421102003,非党委常委,正市/厅/局级,2006,2006-07-01,2013-01-01
140200,山西省,大同,市委书记,张吉福,7392,140212015,非党委常委,正市/厅/局级,2015,2015-07-01,2016-11-01
140600,山西省,朔州,市委书记,薛军,16024,140611993,非党委常委,正市/厅/局级,1992,1992-07-01,1995-12-01
340300,安徽省,蚌埠,市长,张学群,7725,340302009,非党委常委,正市/厅/局级,2008,2008-07-01,2010-11-01
511000,四川省,内江,市委书记,黄森容,10546,511011991,非党委常委,正市/厅/局级,1990,1990-07-01,1994-01-01
610500,陕西省,渭南,市委书记,刘新文,12389,610512003,非党委常委,正市/厅/局级,2002,2002-07-01,2008-01-01
340400,安徽省,淮南,市委书记,杨振超,16407,340412008,非党委常委,正市/厅/局级,2007,2007-07-01,2013-02-01
140700,山西省,晋中,市委书记,胡玉亭,1694,140702014,非党委常委,正市/厅/局级,2016,2016-07-01,2018-01-01
420900,湖北省,孝感,市委书记,陶宏,5740,420702009,非党委常委,正市/厅/局级,2012,2012-07-01,2017-04-01
441200,广东省,肇庆,市长,范中杰,19142,441202018,非党委常委,正市/厅/局级,2017,2017-07-01,2019-10-01
411000,河南省,许昌,市长,史根治,22143,411002019,非党委常委,正市/厅/局级,2021,2019-03-01,2021-07-03
330400,浙江省,嘉兴,市委书记,张兵,22183,331002013,非党委常委,正市/厅/局级,2018,2018-07-01,2019-07-01
522700,贵州省,黔南,市委书记,黄家培,1757,520502003,非党委常委,正市/厅/局级,2008,2008-07-01,2013-03-01
371200,山东省,莱芜,市委书记,王良,4625,370602011,非党委常委,正市/厅/局级,2013,2013-07-01,2018-02-01
513300,四川省,甘孜,市委书记,刘道平,3117,513312003,非党委常委,正市/厅/局级,2007,2007-07-01,2009-01-01
421000,湖北省,荆州,市委书记,何光中,22118,421012019,非党委常委,正市/厅/局级,2018,2018-07-01,2019-08-01
130100,河北省,石家庄,市委书记,吴振华,6173,130911993,非党委常委,副省/部级,2001,2001-06-01,2001-12-01
210300,辽宁省,鞍山,市委书记,王巨禄,14729,210311991,省委常委,副省/部级,1990,1990-07-01,1993-07-01
350900,福建省,宁德,市长,陈荣凯,488,350902004,非党委常委,正市/厅/局级,2003,2003-07-01,2007-06-01
350900,福建省,宁德,市长,梁伟新,22252,350902019,非党委常委,正市/厅/局级,2018,2018-07-01,2021-06-01
654200,新疆维吾尔自治区,塔城,市委书记,吴琪林,15411,654211995,非党委常委,正市/厅/局级,1994,1994-07-01,2000-04-01
511600,四川省,广安,市委书记,张彤,7627,511102013,非党委常委,正市/厅/局级,2021,2021-07-01,2022-07-01
511000,四川省,内江,市长,杨志文,6917,511001996,非党委常委,正市/厅/局级,1996,1996-07-01,1998-05-01
371400,山东省,德州,市委书记,陈勇,584,371412016,非党委常委,正市/厅/局级,2015,2015-07-01,2019-11-01
370500,山东省,东营,市委书记,刘士合,3339,371702008,非党委常委,正市/厅/局级,2013,2013-07-01,2015-01-01
654200,新疆维吾尔自治区,塔城,市委书记,张博,7207,652812005,非党委常委,正市/厅/局级,2011,2011-07-01,2015-01-01
360100,江西省,南昌,市委书记,吴新雄,6151,320201998,非党委常委,正市/厅/局级,2001,2001-06-01,2001-12-01
621000,甘肃省,庆阳,市委书记,黄泽元,1899,620702013,非党委常委,正市/厅/局级,2021,2021-07-01,2022-07-01
411200,河南省,三门峡,市委书记,王如珍,4733,411201990,非党委常委,正市/厅/局级,1990,1990-07-01,1995-10-01
522700,贵州省,黔南,市委书记,何永康,1543,522711999,非党委常委,正市/厅/局级,1998,1998-07-01,2003-01-01
231100,黑龙江省,黑河,市长,张晶川,7457,231102006,非党委常委,正市/厅/局级,2005,2005-07-01,2008-01-01
130100,河北省,石家庄,市长,邢国辉,6389,130712014,非党委常委,正市/厅/局级,2015,2015-07-01,2016-12-01
511000,四川省,内江,市委书记,马波,19167,511012017,非党委常委,正市/厅/局级,2016,2016-07-01,2021-04-01
532600,云南省,文山,市委书记,童志云,14410,533312013,非党委常委,正市/厅/局级,2017,2017-07-01,2021-02-01
320400,江苏省,常州,市长,费高云,1068,320402013,非党委常委,正市/厅/局级,2013,2013-07-01,2017-02-01
320400,江苏省,常州,市长,姚晓东,6941,320402012,非党委常委,正市/厅/局级,2011,2011-07-01,2013-02-01
511000,四川省,内江,市长,任晓春,4270,511002016,非党委常委,正市/厅/局级,2015,2015-07-01,2018-12-01
420900,湖北省,孝感,市委书记,曹世佑,176,420901998,非党委常委,正市/厅/局级,2002,2002-07-01,2006-03-01
420900,湖北省,孝感,市长,梁伟年,2925,420902009,非党委常委,正市/厅/局级,2008,2008-07-01,2011-03-01
511000,四川省,内江,市委书记,叶壮,6988,511002004,非党委常委,正市/厅/局级,2005,2005-07-01,2008-01-01
620100,甘肃省,兰州,市委书记,陆武成,3600,620301999,非党委常委,正市/厅/局级,2008,2008-07-02,2012-10-01
522600,贵州省,黔东南,市长,李飞跃,2316,522602007,非党委常委,正市/厅/局级,2012,2007-02-01,2012-07-01
620100,甘肃省,兰州,市委书记,张晓强,22191,331002018,省委常委,副省/部级,2024,2023-07-01,2024-07-01
350400,福建省,三明,市长,杜源生,956,350402013,非党委常委,正市/厅/局级,2016,2013-02-01,2016-07-01
421300,湖北省,随州,市委书记,陈瑞峰,22345,421312018,非党委常委,正市/厅/局级,2020,2018-11-01,2020-07-01
652900,新疆维吾尔自治区,阿克苏,市长,买买提明·牙生,22375,652901997,非党委常委,正市/厅/局级,2000,1996-10-01,2000-07-01
350800,福建省,龙岩,市长,池秋娜,691,350802014,非党委常委,正市/厅/局级,2016,2013-12-01,2016-07-01
420900,湖北省,孝感,市长,陶宏,5740,420702009,非党委常委,正市/厅/局级,2012,2011-03-01,2012-07-01
445300,广东省,云浮,市委书记,郑利平,5499,445301999,非党委常委,正市/厅/局级,2008,2004-06-01,2008-07-01
150500,内蒙古自治区,通辽,市长,郝茂荣,18978,150502017,非党委常委,正市/厅/局级,2020,2017-04-01,2020-07-01
330900,浙江省,舟山,市委书记,梁黎明,2908,330902007,非党委常委,正市/厅/局级,2012,2008-02-01,2012-07-01
220100,吉林省,长春,市委书记,张恩惠,18986,152212016,省委常委,副省/部级,2024,2023-04-01,2024-07-01
371700,山东省,菏泽,市委书记,张新文,22190,371712019,非党委常委,正市/厅/局级,2020,2019-07-01,2020-07-01
441600,广东省,河源,市长,林涛,22248,441602019,非党委常委,正市/厅/局级,2020,2019-05-01,2020-07-01
610700,陕西省,汉中,市长,白云腾,78,610701995,非党委常委,正市/厅/局级,1996,1994-10-01,1996-07-01
350300,福建省,莆田,市长,翁玉耀,15295,350302013,非党委常委,正市/厅/局级,2016,2013-02-01,2016-07-01
451200,广西壮族自治区,河池,市委书记,沈北海,13714,450212001,非党委常委,正市/厅/局级,2000,1996-07-01,2000-07-01
511100,四川省,乐山,市委书记,马波,19167,511012017,非党委常委,正市/厅/局级,2024,2021-04-01,2024-07-01
610200,陕西省,铜川,市委书记,王东峰,5904,610502001,非党委常委,正市/厅/局级,2004,2003-01-01,2004-07-01
350200,福建省,厦门,市长,庄稼汉,18176,350712015,非党委常委,副省/部级,2020,2016-09-01,2020-07-01
320700,江苏省,连云港,市长,徐守盛,6474,320701993,非党委常委,正市/厅/局级,1996,1992-12-01,1996-07-01
220600,吉林省,白山,市长,吴德金,6079,220602015,非党委常委,正市/厅/局级,2016,2015-04-01,2016-07-01
140600,山西省,朔州,市长,李海渊,2358,140602014,非党委常委,正市/厅/局级,2016,2013-09-01,2016-07-01
220500,吉林省,通化,市委书记,高志国,22363,220512020,非党委常委,正市/厅/局级,2020,2019-07-01,2020-07-01
230700,黑龙江省,伊春,市长,李坤,2490,230702015,非党委常委,正市/厅/局级,2016,2015-04-01,2016-07-01
420700,湖北省,鄂州,市长,刘海军,22137,420702019,非党委常委,正市/厅/局级,2020,2018-11-01,2020-07-01
210500,辽宁省,本溪,市长,崔枫林,8977,210502015,非党委常委,正市/厅/局级,2016,2015-06-01,2016-07-01
620700,甘肃省,张掖,市长,田宝忠,5765,620702000,非党委常委,正市/厅/局级,2004,2000-02-01,2004-07-01
350700,福建省,南平,市长,刘洪建,22136,350702019,非党委常委,正市/厅/局级,2020,2018-06-01,2020-07-01
650100,新疆维吾尔自治区,乌鲁木齐,市委书记,何忠友,22121,441612012,省委常委,副省/部级,2024,2023-05-01,2024-07-01
330600,浙江省,绍兴,市委书记,温暖,19057,330902016,非党委常委,正市/厅/局级,2024,2023-03-01,2024-07-01
611000,陕西省,商洛,市长,陈俊,415,611002013,非党委常委,正市/厅/局级,2016,2013-02-01,2016-07-01
621000,甘肃省,庆阳,市长,孙效东,14127,620412002,非党委常委,正市/厅/局级,2000,1998-05-01,2000-07-01
211200,辽宁省,铁岭,市长,隋显利,22350,211202019,非党委常委,正市/厅/局级,2020,2019-04-01,2020-07-01
350100,福建省,福州,市委书记,王宁,19077,350112018,省委常委,副省/部级,2020,2017-06-01,2020-07-01
621000,甘肃省,庆阳,市委书记,夏红民,15576,621012013,非党委常委,正市/厅/局级,2014,2012-08-01,2014-07-01
611000,陕西省,商洛,市长,郑光照,19210,611002017,非党委常委,正市/厅/局级,2021,2016-08-01,2021-07-01
140300,山西省,阳泉,市委书记,洪发科,10250,140312012,非党委常委,正市/厅/局级,2015,2012-01-01,2015-07-01
611000,陕西省,商洛,市委书记,郑光照,19210,611002017,非党委常委,正市/厅/局级,2022,2021-07-01,2022-07-01
611000,陕西省,商洛,市长,张伟,7638,611001994,非党委常委,正市/厅/局级,1997,1994-01-01,1997-07-01
430400,湖南省,衡阳,市委书记,邓群策,19125,430402018,非党委常委,正市/厅/局级,2021,2020-02-01,2021-07-01
330400,浙江省,嘉兴,市长,毛宏芳,22254,330402019,非党委常委,正市/厅/局级,2019,2018-07-01,2019-07-01
330200,浙江省,宁波,市委书记,巴音朝鲁,49,330212004,省委常委,副省/部级,2010,2003-12-01,2010-07-01
411200,河南省,三门峡,市长,安伟,18648,411202016,非党委常委,正市/厅/局级,2021,2015-11-01,2021-07-01
411300,河南省,南阳,市长,霍好胜,19111,411302016,非党委常委,正市/厅/局级,2021,2016-05-01,2021-07-01
341300,安徽省,宿州,市长,杨军,19072,341302017,非党委常委,正市/厅/局级,2021,2016-11-01,2021-07-01
420800,湖北省,荆门,市长,傅德辉,1139,420802006,非党委常委,正市/厅/局级,2006,2006-01-01,2006-07-01
350800,福建省,龙岩,市委书记,余红胜,19078,350402017,非党委常委,正市/厅/局级,2023,2022-07-01,2023-07-01
330400,浙江省,嘉兴,市委书记,陈德荣,292,330402002,非党委常委,正市/厅/局级,2010,2007-08-01,2010-07-01
370300,山东省,淄博,市委书记,周连华,5284,370302015,非党委常委,正市/厅/局级,2019,2017-04-01,2019-07-01
411400,河南省,商丘,市委书记,王战营,4977,410702011,非党委常委,正市/厅/局级,2021,2016-08-01,2021-07-01
620600,甘肃省,武威,市长,周伟,22153,620602019,非党委常委,正市/厅/局级,2021,2018-07-01,2021-07-01
411300,河南省,南阳,市委书记,朱是西,5375,411702018,非党委常委,正市/厅/局级,2022,2021-07-01,2022-07-01
340300,安徽省,蚌埠,市长,王诚,19064,340302017,非党委常委,正市/厅/局级,2018,2016-12-01,2018-07-01
650200,新疆维吾尔自治区,克拉玛依,市委书记,王宜林,15031,650212001,非党委常委,正市/厅/局级,2003,2001-06-01,2003-07-01
445200,广东省,揭阳,市长,陈奕威,580,445202008,非党委常委,正市/厅/局级,2011,2008-03-01,2011-07-01
420800,湖北省,荆门,市委书记,傅德辉,1139,420802006,非党委常委,正市/厅/局级,2010,2006-07-01,2010-07-01
620700,甘肃省,张掖,市委书记,杨维俊,6829,620502014,非党委常委,正市/厅/局级,2021,2017-05-01,2021-07-01
330100,浙江省,杭州,市委书记,龚正,1282,330112014,省委常委,副省/部级,2015,2013-09-01,2015-07-01
410700,河南省,新乡,市长,王登喜,19105,410702016,非党委常委,正市/厅/局级,2021,2016-05-01,2021-07-01
410800,河南省,焦作,市委书记,王小平,4848,410702015,非党委常委,正市/厅/局级,2021,2016-05-01,2021-07-01
421100,湖北省,黄冈,市长,刘善桥,3328,421102003,非党委常委,正市/厅/局级,2006,2002-11-01,2006-07-01
540200,西藏自治区,日喀则,市委书记,张延清,7731,540102013,非党委常委,正市/厅/局级,2018,2016-06-01,2018-07-01
430200,湖南省,株洲,市长,阳卫国,19120,430202016,非党委常委,正市/厅/局级,2021,2016-04-01,2021-07-01
430300,湖南省,湘潭,市委书记,曹炯芳,19122,430312016,非党委常委,正市/厅/局级,2021,2016-03-01,2021-07-01
620500,甘肃省,天水,市长,李文卿,2674,620502008,非党委常委,正市/厅/局级,2011,2008-03-01,2011-07-01
440800,广东省,湛江,市委书记,陈同庆,8714,440811992,非党委常委,正市/厅/局级,1998,1992-01-01,1998-07-01
411400,河南省,商丘,市长,张建慧,7418,411402016,非党委常委,正市/厅/局级,2021,2016-05-01,2021-07-01
220500,吉林省,通化,市委书记,赵家治,7892,220511993,非党委常委,正市/厅/局级,1994,1993-02-01,1994-07-01
320700,江苏省,连云港,市委书记,方伟,19040,320702018,非党委常委,正市/厅/局级,2022,2021-07-01,2022-07-01
330700,浙江省,金华,市长,葛慧君,1250,330702005,非党委常委,正市/厅/局级,2007,2005-03-01,2007-07-01
360200,江西省,景德镇,市委书记,刘昌林,3095,360202011,非党委常委,正市/厅/局级,2015,2013-09-01,2015-07-01
620800,甘肃省,平凉,市委书记,马世忠,3823,620812009,非党委常委,正市/厅/局级,2011,2008-10-01,2011-07-01
371300,山东省,临沂,市委书记,林峰海,2980,371502007,非党委常委,正市/厅/局级,2017,2015-02-01,2017-07-01
220600,吉林省,白山,市长,周化辰,5265,220602004,非党委常委,正市/厅/局级,2006,2004-02-01,2006-07-01
420800,湖北省,荆门,市委书记,别必雄,117,420602011,非党委常委,正市/厅/局级,2017,2015-01-01,2017-07-01
411500,河南省,信阳,市长,尚朝阳,19112,411502016,非党委常委,正市/厅/局级,2021,2016-05-01,2021-07-01
410700,河南省,新乡,市委书记,张国伟,7331,410402013,非党委常委,正市/厅/局级,2021,2017-02-01,2021-07-01
445100,广东省,潮州,市长,李庆雄,2572,445102012,非党委常委,正市/厅/局级,2014,2011-09-01,2014-07-01
652300,新疆维吾尔自治区,昌吉,市长,马明成,12914,652302003,非党委常委,正市/厅/局级,2007,2003-01-01,2007-07-01
411500,河南省,信阳,市委书记,乔新江,4169,411502012,非党委常委,正市/厅/局级,2021,2016-05-01,2021-07-01
440700,广东省,江门,市委书记,林应武,19141,440712017,非党委常委,正市/厅/局级,2021,2016-06-01,2021-07-01
130600,河北省,保定,市委书记,王昆山,4605,130602002,非党委常委,正市/厅/局级,2006,2005-11-01,2006-07-01
430100,湖南省,长沙,市长,谭仲池,14240,430102000,非党委常委,正市/厅/局级,2007,1999-10-01,2007-07-01
